# Data format: "%int(ChipTimeUS),%float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ),%float(RawAccelX),%float(RawAccelY),%float(RawAccelZ)"
833526159,-0.02438,1.00687,0.00422,-0.08008,1.01563,0.00098
833530999,-0.02053,1.00196,0.00897,-0.07617,1.01074,0.00586
833535839,-0.02257,1.00097,0.00413,-0.07813,1.00977,0.00098
833540682,-0.02347,1.00393,0.00515,-0.07910,1.01270,0.00195
833545530,-0.02238,1.00689,0.00905,-0.07813,1.01563,0.00586
833550377,-0.01960,0.99998,0.00795,-0.07520,1.00879,0.00488
833555214,-0.02240,1.00682,0.00317,-0.07813,1.01563,0.00000
833559851,-0.02137,1.00782,0.00608,-0.07715,1.01660,0.00293
833564690,-0.02438,1.00688,0.00520,-0.08008,1.01563,0.00195
833569525,-0.02061,0.99996,0.00407,-0.07617,1.00879,0.00098
833574354,-0.02046,1.00487,0.00604,-0.07617,1.01367,0.00293
833579199,-0.02138,1.00780,0.00412,-0.07715,1.01660,0.00098
833584042,-0.02043,1.00586,0.00703,-0.07617,1.01465,0.00391
833588888,-0.02063,0.99900,0.00602,-0.07617,1.00781,0.00293
833593716,-0.02179,0.99314,0.00506,-0.07715,1.00195,0.00195
833598344,-0.02733,1.00789,0.00431,-0.08301,1.01660,0.00098
833603189,-0.01962,0.99901,0.00893,-0.07520,1.00781,0.00586
833608029,-0.02158,1.00001,0.00802,-0.07715,1.00879,0.00488
833612865,-0.02346,1.00487,0.00222,-0.07910,1.01367,-0.00098
833617707,-0.01959,1.00092,0.00404,-0.07520,1.00977,0.00098
833622546,-0.02360,0.99998,0.00220,-0.07910,1.00879,-0.00098
833627386,-0.02173,0.99510,0.00604,-0.07715,1.00391,0.00293
833632228,-0.02160,0.99998,0.00508,-0.07715,1.00879,0.00195
833636863,-0.02348,1.00392,0.00417,-0.07910,1.01270,0.00098
833641704,-0.02555,1.00100,0.00325,-0.08105,1.00977,0.00000
833646539,-0.02638,1.00687,0.00134,-0.08203,1.01563,-0.00195
833651382,-0.02062,0.99993,0.00211,-0.07617,1.00879,-0.00098
833656215,-0.01937,1.00873,0.00309,-0.07520,1.01758,0.00000
833661056,-0.02356,1.00098,0.00416,-0.07910,1.00977,0.00098
833665903,-0.01935,1.00877,0.00700,-0.07520,1.01758,0.00391
833670733,-0.02336,1.00784,0.00517,-0.07910,1.01660,0.00195
833675577,-0.02072,0.99605,0.00503,-0.07617,1.00488,0.00195
833680219,-0.02450,1.00294,0.00322,-0.08008,1.01172,0.00000
833685056,-0.02350,1.00294,0.00417,-0.07910,1.01172,0.00098
833689892,-0.02130,1.01072,0.00315,-0.07715,1.01953,0.00000
833694736,-0.02561,0.99905,0.00324,-0.08105,1.00781,0.00000
833699570,-0.02659,0.99908,0.00425,-0.08203,1.00781,0.00098
833704407,-0.01873,0.99603,0.00595,-0.07422,1.00488,0.00293
833709239,-0.01958,1.00186,0.00110,-0.07520,1.01074,-0.00195
833714081,-0.02031,1.00979,0.00900,-0.07617,1.01855,0.00586
833718712,-0.02249,1.00388,0.00218,-0.07813,1.01270,-0.00098
833723539,-0.02159,1.00091,0.00018,-0.07715,1.00977,-0.00293
833728377,-0.02247,1.00393,0.00708,-0.07813,1.01270,0.00391
833733213,-0.02074,0.99509,0.00601,-0.07617,1.00391,0.00293
833738040,-0.02651,1.00200,0.00328,-0.08203,1.01074,0.00000
833742876,-0.02356,1.00098,0.00416,-0.07910,1.00977,0.00098
833747718,-0.02138,1.00780,0.00412,-0.07715,1.01660,0.00098
833752553,-0.01939,1.00777,0.00504,-0.07520,1.01660,0.00195
833757388,-0.02266,0.99709,0.00706,-0.07813,1.00586,0.00391
833762023,-0.02464,0.99806,0.00419,-0.08008,1.00684,0.00098
833766860,-0.02469,0.99612,0.00516,-0.08008,1.00488,0.00195
833771695,-0.02057,1.00188,0.00113,-0.07617,1.01074,-0.00195
833776543,-0.02446,1.00394,0.00519,-0.08008,1.01270,0.00195
833781393,-0.02268,0.99704,0.00314,-0.07813,1.00586,0.00000
833786223,-0.02456,1.00099,0.00322,-0.08008,1.00977,0.00000
833791065,-0.02543,1.00493,0.00424,-0.08105,1.01367,0.00098
833795908,-0.02146,1.00486,0.00411,-0.07715,1.01367,0.00098
833800548,-0.02162,0.99903,0.00703,-0.07715,1.00781,0.00391
833805384,-0.02358,1.00001,0.00514,-0.07910,1.00879,0.00195
833810232,-0.02352,1.00199,0.00711,-0.07910,1.01074,0.00391
833815076,-0.02246,1.00394,0.00806,-0.07813,1.01270,0.00488
833819918,-0.02263,0.99809,0.00902,-0.07813,1.00684,0.00586
833824746,-0.02124,1.01361,-0.00075,-0.07715,1.02246,-0.00391
833829598,-0.02451,1.00201,0.00714,-0.08008,1.01074,0.00391
833834424,-0.02549,1.00297,0.00423,-0.08105,1.01172,0.00098
833839056,-0.01957,1.00188,0.00306,-0.07520,1.01074,0.00000
833843890,-0.01960,1.00088,0.00110,-0.07520,1.00977,-0.00195
833848738,-0.02055,1.00192,0.00505,-0.07617,1.01074,0.00195
833853577,-0.02157,1.00096,0.00508,-0.07715,1.00977,0.00195
833858414,-0.02344,1.00492,0.00614,-0.07910,1.01367,0.00293
833863257,-0.02476,0.99413,0.00221,-0.08008,1.00293,-0.00098
833868092,-0.01764,0.99897,0.00789,-0.07324,1.00781,0.00488
833872938,-0.02469,0.99612,0.00516,-0.08008,1.00488,0.00195
833877777,-0.01769,0.99794,0.00299,-0.07324,1.00684,0.00000
833882398,-0.01977,0.99409,0.00597,-0.07520,1.00293,0.00293
833887238,-0.02150,1.00294,0.00705,-0.07715,1.01172,0.00391
833892083,-0.02241,1.00681,0.00219,-0.07813,1.01563,-0.00098
833896920,-0.02469,0.99519,0.01005,-0.08008,1.00391,0.00684
833901762,-0.02438,1.00689,0.00618,-0.08008,1.01563,0.00293
833906607,-0.01853,1.00289,0.00695,-0.07422,1.01172,0.00391
833911455,-0.02364,0.99805,0.00416,-0.07910,1.00684,0.00098
833916294,-0.01859,1.00091,0.00499,-0.07422,1.00977,0.00195
833920936,-0.02265,0.99804,0.00510,-0.07813,1.00684,0.00195
833925781,-0.02638,1.00595,0.00721,-0.08203,1.01465,0.00391
833930630,-0.02070,0.99701,0.00308,-0.07617,1.00586,0.00000
833935459,-0.01747,1.00576,0.00301,-0.07324,1.01465,0.00000
833940297,-0.01666,0.99892,0.00492,-0.07227,1.00781,0.00195
833945135,-0.02267,0.99706,0.00510,-0.07813,1.00586,0.00195
833949974,-0.02331,1.00886,0.00909,-0.07910,1.01758,0.00586
833954810,-0.02347,1.00393,0.00515,-0.07910,1.01270,0.00195
833959446,-0.02543,1.00493,0.00424,-0.08105,1.01367,0.00098
833964281,-0.02042,1.00679,0.00311,-0.07617,1.01563,0.00000
833969117,-0.01963,0.99992,0.00208,-0.07520,1.00879,-0.00098
833973950,-0.02145,1.00488,0.00607,-0.07715,1.01367,0.00293
833978791,-0.02344,1.00583,0.00026,-0.07910,1.01465,-0.00293
833983635,-0.02444,1.00491,0.00421,-0.08008,1.01367,0.00098
833988477,-0.02376,0.99412,0.00316,-0.07910,1.00293,0.00000
833993316,-0.01965,0.99895,0.00305,-0.07520,1.00781,0.00000
833998153,-0.02348,1.00391,0.00320,-0.07910,1.01270,0.00000
834002876,-0.02666,0.99618,0.00816,-0.08203,1.00488,0.00488
834007715,-0.02024,1.01268,0.00509,-0.07617,1.02148,0.00195
834012552,-0.02463,0.99809,0.00615,-0.08008,1.00684,0.00293
834017384,-0.02066,0.99802,0.00602,-0.07617,1.00684,0.00293
834022209,-0.02448,1.00390,0.00127,-0.08008,1.01270,-0.00195
834027046,-0.02052,1.00290,0.00506,-0.07617,1.01172,0.00195
834031887,-0.02660,0.99906,0.00327,-0.08203,1.00781,0.00000
834036715,-0.01984,0.99210,0.00303,-0.07520,1.00098,0.00000
834041348,-0.02366,0.99802,0.00122,-0.07910,1.00684,-0.00195
834046182,-0.02478,0.99316,0.00319,-0.08008,1.00195,0.00000
834051012,-0.02146,1.00487,0.00509,-0.07715,1.01367,0.00195
834055857,-0.02258,1.00003,0.00805,-0.07813,1.00879,0.00488
834060698,-0.02647,1.00302,0.00721,-0.08203,1.01172,0.00391
834065540,-0.02355,1.00099,0.00514,-0.07910,1.00977,0.00195
834070379,-0.02335,1.00785,0.00615,-0.07910,1.01660,0.00293
834075223,-0.02345,1.00488,0.00320,-0.07910,1.01367,0.00000
834080064,-0.02349,1.00387,0.00026,-0.07910,1.01270,-0.00293
834084701,-0.02055,1.00100,0.00995,-0.07617,1.00977,0.00684
834089538,-0.02041,1.00589,0.00996,-0.07617,1.01465,0.00684
834094382,-0.02147,1.00484,0.00216,-0.07715,1.01367,-0.00098
834099232,-0.02355,1.00100,0.00612,-0.07910,1.00977,0.00293
834104066,-0.02355,1.00101,0.00710,-0.07910,1.00977,0.00391
834108904,-0.02547,1.00394,0.00326,-0.08105,1.01270,0.00000
834113744,-0.02136,1.00784,0.00804,-0.07715,1.01660,0.00488
834118574,-0.01729,1.01166,0.00597,-0.07324,1.02051,0.00293
834123214,-0.02353,1.00197,0.00515,-0.07910,1.01074,0.00195
834128051,-0.02359,0.99999,0.00318,-0.07910,1.00879,0.00000
834132886,-0.02382,0.99216,0.00218,-0.07910,1.00098,-0.00098
834137721,-0.01957,1.00095,0.00698,-0.07520,1.00977,0.00391
834142561,-0.01859,1.00091,0.00499,-0.07422,1.00977,0.00195
834147405,-0.02466,0.99710,0.00516,-0.08008,1.00586,0.00195
834152240,-0.02359,0.99999,0.00318,-0.07910,1.00879,0.00000
834157069,-0.02040,1.00682,0.00605,-0.07617,1.01563,0.00293
834161709,-0.01540,1.00868,0.00394,-0.07129,1.01758,0.00098
834166554,-0.02159,0.99999,0.00606,-0.07715,1.00879,0.00293
834171390,-0.02257,1.00097,0.00413,-0.07813,1.00977,0.00098
834176226,-0.02659,0.99909,0.00523,-0.08203,1.00781,0.00195
834181072,-0.01853,1.00289,0.00695,-0.07422,1.01172,0.00391
834185912,-0.02342,1.00588,0.00516,-0.07910,1.01465,0.00195
834190742,-0.02137,1.00874,0.00119,-0.07715,1.01758,-0.00195
834195586,-0.02476,0.99322,0.00809,-0.08008,1.00195,0.00488
834200420,-0.02541,1.00497,0.00816,-0.08105,1.01367,0.00488
834205045,-0.01963,0.99992,0.00208,-0.07520,1.00879,-0.00098
834209891,-0.02058,1.00093,0.00407,-0.07617,1.00977,0.00098
834214736,-0.02071,0.99607,0.00699,-0.07617,1.00488,0.00391
834219574,-0.02660,0.99905,0.00229,-0.08203,1.00781,-0.00098
834224415,-0.02142,1.00587,0.00706,-0.07715,1.01465,0.00391
834229254,-0.02577,0.99318,0.00322,-0.08105,1.00195,0.00000
834234085,-0.02047,1.00484,0.00310,-0.07617,1.01367,0.00000
834238925,-0.01950,1.00387,0.00601,-0.07520,1.01270,0.00293
834243562,-0.02042,1.00679,0.00311,-0.07617,1.01563,0.00000
834248408,-0.02047,1.00486,0.00506,-0.07617,1.01367,0.00195
834253237,-0.02152,1.00198,0.00900,-0.07715,1.01074,0.00586
834258077,-0.02158,1.00094,0.00312,-0.07715,1.00977,0.00000
834262911,-0.01874,0.99600,0.00301,-0.07422,1.00488,0.00000
834267745,-0.02056,1.00190,0.00309,-0.07617,1.01074,0.00000
834272571,-0.02355,1.00100,0.00612,-0.07910,1.00977,0.00293
834277408,-0.01869,0.99702,0.00693,-0.07422,1.00586,0.00391
834282045,-0.02256,1.00098,0.00511,-0.07813,1.00977,0.00195
834286892,-0.02341,1.00589,0.00614,-0.07910,1.01465,0.00293
834291732,-0.02455,1.00101,0.00518,-0.08008,1.00977,0.00195
834296574,-0.02141,1.00590,0.01000,-0.07715,1.01465,0.00684
834301414,-0.02134,1.00880,0.00609,-0.07715,1.01758,0.00293
834306254,-0.02544,1.00492,0.00326,-0.08105,1.01367,0.00000
834311085,-0.01943,1.00676,0.00210,-0.07520,1.01563,-0.00098
834315927,-0.02062,0.99902,0.00798,-0.07617,1.00781,0.00488
834320768,-0.01855,1.00191,0.00695,-0.07422,1.01074,0.00391
834325409,-0.02464,0.99805,0.00321,-0.08008,1.00684,0.00000
834330251,-0.02560,0.99906,0.00422,-0.08105,1.00781,0.00098
834335092,-0.02145,1.00488,0.00607,-0.07715,1.01367,0.00293
834339939,-0.02045,1.00580,0.00213,-0.07617,1.01465,-0.00098
834344780,-0.02452,1.00198,0.00420,-0.08008,1.01074,0.00098
834349617,-0.02067,0.99800,0.00406,-0.07617,1.00684,0.00098
834354459,-0.02457,1.00097,0.00126,-0.08008,1.00977,-0.00195
834359295,-0.01968,0.99797,0.00305,-0.07520,1.00684,0.00000
834363924,-0.02057,1.00097,0.00701,-0.07617,1.00977,0.00391
834368766,-0.02260,0.99998,0.00315,-0.07813,1.00879,0.00000
834373594,-0.01733,1.01065,0.00303,-0.07324,1.01953,0.00000
834378430,-0.01845,1.00581,0.00598,-0.07422,1.01465,0.00293
834383275,-0.01838,1.00780,0.00893,-0.07422,1.01660,0.00586
834388104,-0.02083,0.99214,0.00502,-0.07617,1.00098,0.00195
834392938,-0.02157,1.00095,0.00410,-0.07715,1.00977,0.00098
834397774,-0.02352,1.00198,0.00613,-0.07910,1.01074,0.00293
834402618,-0.01864,0.99897,0.00596,-0.07422,1.00781,0.00293
834407252,-0.02270,0.99610,0.00608,-0.07813,1.00488,0.00293
834412087,-0.02050,1.00386,0.00310,-0.07617,1.01270,0.00000
834416920,-0.02240,1.00682,0.00317,-0.07813,1.01563,0.00000
834421753,-0.02078,0.99409,0.00405,-0.07617,1.00293,0.00098
834426599,-0.02539,1.00686,0.00229,-0.08105,1.01563,-0.00098
834431439,-0.02466,0.99618,0.01104,-0.08008,1.00488,0.00781
834436275,-0.02552,1.00198,0.00325,-0.08105,1.01074,0.00000
834441115,-0.02637,1.00599,0.01015,-0.08203,1.01465,0.00684
834445745,-0.02734,1.00696,0.00823,-0.08301,1.01563,0.00488
834450585,-0.02039,1.00686,0.00899,-0.07617,1.01563,0.00586
834455430,-0.02657,1.00005,0.00426,-0.08203,1.00879,0.00098
834460273,-0.02462,0.99810,0.00713,-0.08008,1.00684,0.00391
834465106,-0.02664,0.99713,0.00523,-0.08203,1.00586,0.00195
834469946,-0.02163,0.99899,0.00410,-0.07715,1.00781,0.00098
834474786,-0.02037,1.00781,0.00703,-0.07617,1.01660,0.00391
834479622,-0.02560,0.99907,0.00520,-0.08105,1.00781,0.00195
834484250,-0.02253,1.00197,0.00610,-0.07813,1.01074,0.00293
834489089,-0.02554,1.00102,0.00423,-0.08105,1.00977,0.00098
834493928,-0.01934,1.00971,0.00309,-0.07520,1.01855,0.00000
834498764,-0.02751,1.00200,0.00234,-0.08301,1.01074,-0.00098
834503594,-0.02328,1.01076,0.00420,-0.07910,1.01953,0.00098
834508440,-0.02635,1.00694,0.00820,-0.08203,1.01563,0.00488
834513283,-0.02364,0.99806,0.00513,-0.07910,1.00684,0.00195
834518117,-0.02151,1.00200,0.01096,-0.07715,1.01074,0.00781
834522962,-0.02141,1.00682,0.00412,-0.07715,1.01563,0.00098
834527603,-0.02450,1.00295,0.00420,-0.08008,1.01172,0.00098
834532448,-0.02659,0.99908,0.00425,-0.08203,1.00781,0.00098
834537279,-0.02751,1.00202,0.00331,-0.08301,1.01074,0.00000
834542120,-0.02549,1.00205,0.00913,-0.08105,1.01074,0.00586
834546964,-0.02338,1.00687,0.00614,-0.07910,1.01563,0.00293
834551811,-0.02350,1.00295,0.00515,-0.07910,1.01172,0.00195
834556649,-0.02368,0.99706,0.00317,-0.07910,1.00586,0.00000
834561477,-0.02033,1.00881,0.00899,-0.07617,1.01758,0.00586
834566116,-0.02164,0.99806,0.00801,-0.07715,1.00684,0.00488
834570935,-0.02536,1.00692,0.00719,-0.08105,1.01563,0.00391
834575752,-0.02542,1.00587,0.00131,-0.08105,1.01465,-0.00195
834580575,-0.02444,1.00491,0.00421,-0.08008,1.01367,0.00098
834585399,-0.02341,1.00682,0.00125,-0.07910,1.01563,-0.00195
834590213,-0.01659,1.00184,0.00297,-0.07227,1.01074,0.00000
834595035,-0.02057,1.00097,0.00701,-0.07617,1.00977,0.00391
834599852,-0.02451,1.00293,0.00224,-0.08008,1.01172,-0.00098
834604480,-0.02049,1.00389,0.00604,-0.07617,1.01270,0.00293
834609322,-0.02160,0.99906,0.00997,-0.07715,1.00781,0.00684
834614162,-0.02170,0.99701,0.00115,-0.07715,1.00586,-0.00195
834618996,-0.02032,1.00976,0.00606,-0.07617,1.01855,0.00293
834623835,-0.02561,0.99903,0.00128,-0.08105,1.00781,-0.00195
834628672,-0.01855,1.00191,0.00695,-0.07422,1.01074,0.00391
834633519,-0.02278,0.99409,0.00117,-0.07813,1.00293,-0.00195
834638362,-0.02342,1.00587,0.00418,-0.07910,1.01465,0.00098
834643197,-0.02059,1.00092,0.00309,-0.07617,1.00977,0.00000
834647830,-0.02152,1.00198,0.00900,-0.07715,1.01074,0.00586
834652668,-0.02343,1.00494,0.00810,-0.07910,1.01367,0.00488
834657507,-0.02438,1.00688,0.00520,-0.08008,1.01563,0.00195
834662346,-0.02240,1.00683,0.00415,-0.07813,1.01563,0.00098
834667193,-0.02676,0.99321,0.00423,-0.08203,1.00195,0.00098
834672041,-0.02358,1.00003,0.00612,-0.07910,1.00879,0.00293
834676884,-0.02157,1.00096,0.00508,-0.07715,1.00977,0.00195
834681717,-0.02149,1.00388,0.00411,-0.07715,1.01270,0.00098
834686356,-0.02334,1.00880,0.00321,-0.07910,1.01758,0.00000
834691193,-0.02462,0.99810,0.00713,-0.08008,1.00684,0.00391
834696039,-0.02341,1.00589,0.00614,-0.07910,1.01465,0.00293
834700872,-0.02052,1.00290,0.00506,-0.07617,1.01172,0.00195
834705710,-0.02431,1.00979,0.00325,-0.08008,1.01855,0.00000
834710552,-0.02231,1.00978,0.00514,-0.07813,1.01855,0.00195
834715397,-0.02267,0.99708,0.00608,-0.07813,1.00586,0.00293
834720235,-0.02339,1.00686,0.00516,-0.07910,1.01563,0.00195
834725075,-0.01970,0.99608,0.00892,-0.07520,1.00488,0.00586
834729706,-0.01993,0.98917,0.00302,-0.07520,0.99805,0.00000
834734536,-0.01940,1.00774,0.00210,-0.07520,1.01660,-0.00098
834739374,-0.02632,1.00885,0.00331,-0.08203,1.01758,0.00000
834744215,-0.02067,0.99800,0.00406,-0.07617,1.00684,0.00098
834749056,-0.02455,1.00100,0.00420,-0.08008,1.00977,0.00098
834753887,-0.02534,1.00881,0.00132,-0.08105,1.01758,-0.00195
834758730,-0.02255,1.00100,0.00707,-0.07813,1.00977,0.00391
834763578,-0.02577,0.99319,0.00420,-0.08105,1.00195,0.00098
834768212,-0.02360,0.99906,0.00710,-0.07910,1.00781,0.00391
834773054,-0.02359,0.99999,0.00318,-0.07910,1.00879,0.00000
834777891,-0.02247,1.00392,0.00610,-0.07813,1.01270,0.00293
834782731,-0.02342,1.00587,0.00418,-0.07910,1.01465,0.00098
834787565,-0.02044,1.00582,0.00409,-0.07617,1.01465,0.00098
834792406,-0.01651,1.00476,0.00200,-0.07227,1.01367,-0.00098
834797243,-0.01950,1.00479,0.00013,-0.07520,1.01367,-0.00293
834802068,-0.02459,0.99909,0.00811,-0.08008,1.00781,0.00488
834806699,-0.01944,1.00582,0.00503,-0.07520,1.01465,0.00195
834811542,-0.01972,0.99604,0.00500,-0.07520,1.00488,0.00195
834816382,-0.02156,1.00097,0.00606,-0.07715,1.00977,0.00293
834821217,-0.01287,0.99296,0.00183,-0.06836,1.00195,-0.00098
834826052,-0.02038,1.00780,0.00605,-0.07617,1.01660,0.00293
834830893,-0.02533,1.00790,0.00817,-0.08105,1.01660,0.00488
834835736,-0.02765,0.99621,0.00917,-0.08301,1.00488,0.00586
834840582,-0.02363,0.99807,0.00611,-0.07910,1.00684,0.00293
834845430,-0.02437,1.00691,0.00813,-0.08008,1.01563,0.00488
834850055,-0.02368,0.99705,0.00219,-0.07910,1.00586,-0.00098
834854879,-0.02265,0.99803,0.00412,-0.07813,1.00684,0.00098
834859718,-0.02552,1.00199,0.00423,-0.08105,1.01074,0.00098
834864550,-0.02559,0.99908,0.00618,-0.08105,1.00781,0.00293
834869382,-0.02254,1.00193,0.00316,-0.07813,1.01074,0.00000
834874217,-0.02529,1.00983,0.00524,-0.08105,1.01855,0.00195
834879057,-0.02062,0.99993,0.00211,-0.07617,1.00879,-0.00098
834883892,-0.02342,1.00587,0.00418,-0.07910,1.01465,0.00098
834888531,-0.01847,1.00576,0.00108,-0.07422,1.01465,-0.00195
834893373,-0.02442,1.00495,0.00813,-0.08008,1.01367,0.00488
834898220,-0.01767,0.99798,0.00690,-0.07324,1.00684,0.00391
834903055,-0.02246,1.00394,0.00806,-0.07813,1.01270,0.00488
834907888,-0.02461,0.99903,0.00321,-0.08008,1.00781,0.00000
834912719,-0.02247,1.00392,0.00610,-0.07813,1.01270,0.00293
834917564,-0.02435,1.00878,0.00030,-0.08008,1.01758,-0.00293
834922408,-0.02089,0.99016,0.00305,-0.07617,0.99902,0.00000
834927032,-0.01762,1.00084,0.00006,-0.07324,1.00977,-0.00293
834931871,-0.02562,0.99902,0.00030,-0.08105,1.00781,-0.00293
834936717,-0.02233,1.00973,0.00024,-0.07813,1.01855,-0.00293
834941558,-0.02044,1.00583,0.00507,-0.07617,1.01465,0.00195
834946394,-0.02167,0.99708,0.00801,-0.07715,1.00586,0.00488
834951231,-0.02354,1.00103,0.00808,-0.07910,1.00977,0.00488
834956072,-0.02268,0.99705,0.00412,-0.07813,1.00586,0.00098
834960911,-0.02060,0.99997,0.00505,-0.07617,1.00879,0.00195
834965757,-0.02221,1.01275,0.00809,-0.07813,1.02148,0.00488
834970392,-0.02147,1.00484,0.00216,-0.07715,1.01367,-0.00098
834975235,-0.02067,0.99800,0.00406,-0.07617,1.00684,0.00098
834980070,-0.02354,1.00194,0.00221,-0.07910,1.01074,-0.00098
834984903,-0.01972,0.99605,0.00598,-0.07520,1.00488,0.00293
834989741,-0.02556,1.00006,0.00618,-0.08105,1.00879,0.00293
834994579,-0.02555,1.00100,0.00325,-0.08105,1.00977,0.00000
834999410,-0.02545,1.00490,0.00130,-0.08105,1.01367,-0.00195
835004348,-0.02554,1.00102,0.00423,-0.08105,1.00977,0.00098
835008987,-0.02443,1.00493,0.00617,-0.08008,1.01367,0.00293
835013823,-0.01955,1.00193,0.00698,-0.07520,1.01074,0.00391
835018667,-0.02069,0.99703,0.00504,-0.07617,1.00586,0.00195
835023508,-0.02635,1.00695,0.00918,-0.08203,1.01563,0.00586
835028354,-0.02245,1.00396,0.01002,-0.07813,1.01270,0.00684
835033189,-0.02187,0.99114,0.00113,-0.07715,1.00000,-0.00195
835038025,-0.02554,1.00104,0.00619,-0.08105,1.00977,0.00293
835042865,-0.01962,0.99902,0.00991,-0.07520,1.00781,0.00684
835047494,-0.02431,1.00887,0.00814,-0.08008,1.01758,0.00488
835052339,-0.02359,1.00000,0.00416,-0.07910,1.00879,0.00098
835057178,-0.02163,0.99898,0.00312,-0.07715,1.00781,0.00000
835062011,-0.02467,0.99708,0.00320,-0.08008,1.00586,0.00000
835066843,-0.02147,1.00484,0.00216,-0.07715,1.01367,-0.00098
835071689,-0.01655,1.00285,0.00591,-0.07227,1.01172,0.00293
835076529,-0.02074,0.99508,0.00503,-0.07617,1.00391,0.00195
835081365,-0.02259,0.99999,0.00413,-0.07813,1.00879,0.00098
835086205,-0.01981,0.99310,0.00499,-0.07520,1.00195,0.00195
835090842,-0.02249,1.00389,0.00316,-0.07813,1.01270,0.00000
835095683,-0.02437,1.00691,0.00813,-0.08008,1.01563,0.00488
835100515,-0.02377,0.99409,0.00022,-0.07910,1.00293,-0.00293
835105351,-0.02243,1.00585,0.00317,-0.07813,1.01465,0.00000
835110197,-0.02264,0.99805,0.00608,-0.07813,1.00684,0.00293
835115037,-0.02464,0.99806,0.00419,-0.08008,1.00684,0.00098
835119870,-0.02156,1.00191,0.00215,-0.07715,1.01074,-0.00098
835124711,-0.02386,0.99024,0.00609,-0.07910,0.99902,0.00293
835129342,-0.02447,1.00301,0.00910,-0.08008,1.01172,0.00586
835134183,-0.02157,1.00096,0.00508,-0.07715,1.00977,0.00195
835139015,-0.02541,1.00588,0.00229,-0.08105,1.01465,-0.00098
835143854,-0.02441,1.00590,0.00519,-0.08008,1.01465,0.00195
835148694,-0.01959,1.00091,0.00306,-0.07520,1.00977,0.00000
835153532,-0.02170,0.99608,0.00604,-0.07715,1.00488,0.00293
835158371,-0.02265,0.99804,0.00510,-0.07813,1.00684,0.00195
835163203,-0.01945,1.00580,0.00308,-0.07520,1.01465,0.00000
835168037,-0.02275,0.99414,0.00607,-0.07813,1.00293,0.00293
835172674,-0.01673,0.99602,0.00785,-0.07227,1.00488,0.00488
835177513,-0.02360,0.99997,0.00122,-0.07910,1.00879,-0.00195
835182347,-0.02535,1.00786,0.00425,-0.08105,1.01660,0.00098
835187190,-0.01858,1.00186,0.00205,-0.07422,1.01074,-0.00098
835192032,-0.02370,0.99517,0.00904,-0.07910,1.00391,0.00586
835196871,-0.02434,1.00788,0.00716,-0.08008,1.01660,0.00391
835201718,-0.02932,1.00701,0.01025,-0.08496,1.01563,0.00684
835206557,-0.02348,1.00392,0.00417,-0.07910,1.01270,0.00098
835211187,-0.02449,1.00297,0.00518,-0.08008,1.01172,0.00195
835216032,-0.02260,0.99997,0.00217,-0.07813,1.00879,-0.00098
835220871,-0.02373,0.99511,0.00415,-0.07910,1.00391,0.00098
835225703,-0.02249,1.00296,0.00806,-0.07813,1.01172,0.00488
835230548,-0.02143,1.00585,0.00510,-0.07715,1.01465,0.00195
835235391,-0.02277,0.99410,0.00215,-0.07813,1.00293,-0.00098
835240231,-0.02047,1.00485,0.00408,-0.07617,1.01367,0.00098
835245064,-0.01849,1.00480,0.00304,-0.07422,1.01367,0.00000
835249696,-0.02253,1.00197,0.00610,-0.07813,1.01074,0.00293
835254529,-0.02470,0.99610,0.00320,-0.08008,1.00488,0.00000
835259365,-0.02343,1.00494,0.00810,-0.07910,1.01367,0.00488
835264194,-0.02073,0.99603,0.00307,-0.07617,1.00488,0.00000
835269027,-0.02037,1.00782,0.00801,-0.07617,1.01660,0.00488
835273869,-0.02350,1.00294,0.00417,-0.07910,1.01172,0.00098
835278702,-0.02144,1.00583,0.00314,-0.07715,1.01465,0.00000
835283534,-0.02445,1.00488,0.00127,-0.08008,1.01367,-0.00195
835288374,-0.01679,0.99497,0.00099,-0.07227,1.00391,-0.00195
835293007,-0.01767,0.99891,0.00201,-0.07324,1.00781,-0.00098
835297837,-0.02752,1.00107,0.00625,-0.08301,1.00977,0.00293
835302667,-0.02453,1.00104,0.00812,-0.08008,1.00977,0.00488
835307512,-0.02252,1.00198,0.00708,-0.07813,1.01074,0.00391
835312355,-0.02838,1.00597,0.00532,-0.08398,1.01465,0.00195
